S_t_actual,E_S_t,D_S_t,S_t_5,S_t_95,R,sigma2_formular,mu_formular,mu_estimate,Date,date,err
1158.55,1154.3088881099643,86.98887465709431,1136.1355921768704,1172.6963182457616,-0.0015492707292064,6.528380469579507e-05,-0.0028567817317336,-0.0028567817317336,2016-12-13,92.0,-0.004969112288351729
1162.25,1157.1776215659002,81.94305102367147,1139.5359569635016,1175.020499909447,-0.0011845655639374,6.119258357917845e-05,-0.0018276027956906,-0.0018276027956906,2016-12-14,93.0,0.0036607068232149542
1126.95,1161.2797871607663,184.8066961427416,1134.8613236317613,1188.1504238589928,-0.0008347712103535,0.0001370295442461,6.152419620425396e-05,6.152419620425396e-05,2016-12-15,94.0,0.004364274841127003
1131.6,1123.6861038117993,162.60540652238012,1098.898741886736,1148.8846308651136,-0.0028962209398826,0.0001287706828552,-0.0044368342804982,-0.0044368342804982,2016-12-16,95.0,-0.03046256458650909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-17,96.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-18,97.0,0.0
1136.25,1127.408614022838,153.92065011043354,1103.2862047710223,1151.9189449338369,-0.0037039466040666,0.0001210898934148,-0.0029027456959196,-0.0029027456959196,2016-12-19,98.0,0.006993545588724448
1125.7,1131.141431000758,156.11421945724456,1106.8484821160016,1155.826531294515,-0.0044959903183647,0.0001220062696432,-0.0034325693984083,-0.0034325693984083,2016-12-20,99.0,0.007781197779680449
1133.65,1120.1407979390283,156.8969522676013,1095.789459838158,1144.8901233795098,-0.0049384401358901,0.0001250380305588,-0.0049587239688726,-0.0049587239688726,2016-12-21,100.0,-0.004833819846102871
1131.35,1128.86383096036,155.85018162214087,1104.5916641678534,1153.528275706145,-0.0042219106775813,0.0001222918853158,-0.0035452665969494,-0.0035452665969494,2016-12-22,101.0,0.011916554545910674
1131.35,1127.3506010579883,150.25534476790702,1103.5148422819534,1151.5650641319571,-0.0035350677880511,0.0001182187210935,-0.0030622037018392,-0.0030622037018392,2016-12-23,102.0,0.002197524231793757
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-24,103.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-25,104.0,0.0
1131.35,1128.1129908324444,145.1366062387111,1104.6834243427809,1151.908114114943,-0.0028611916449864,0.0001140373193141,-0.002344054763056,-0.002344054763056,2016-12-26,105.0,0.003535067788051016
1131.35,1128.7673359059395,144.73396583839866,1105.3699312091087,1152.5290720438709,-0.0022828161877938,0.0001135891709414,-0.0025801138162384,-0.0025801138162384,2016-12-27,106.0,0.0028611916449865493
1134.6,1129.8701676144656,144.76944924879177,1106.46973900763,1153.63466132926,-0.0013080234989476,0.0001133953418419,-0.0029359608829874,-0.0029359608829874,2016-12-28,107.0,0.0022828161877936903
1145.9,1134.961261732694,36.18169785914313,1123.2169512917644,1146.796158543437,0.0003184044885369,2.808799675992486e-05,0.0007615654153868,0.0007615654153868,2016-12-29,108.0,0.004168722356367338
1145.9,1146.7589610487703,34.708021374953915,1135.2549471930893,1158.3489778147898,0.000749595120665,2.6392458065247392e-05,0.0014089994760829,0.0014089994760829,2016-12-30,109.0,0.009545979812641825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-31,110.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01,111.0,0.0
1145.9,1147.3350184461644,32.52914269516567,1136.196602733984,1158.55399765015,0.0012523068733434,2.4710797027566585e-05,0.0009529520618537,0.0009529520618537,2017-1-2,112.0,-0.0007495951206650808
1151.0,1148.0492748446384,23.69964197028372,1138.536896971527,1157.6203123160033,0.0018756216464248,1.7981123480140554e-05,0.001983084700576,0.001983084700576,2017-1-3,113.0,-0.001252306873343434
1164.25,1153.3227282637818,34.75680354994782,1141.8104176235458,1164.9206725603472,0.0020180089172734,2.61295814969563e-05,0.0016934378303329,0.0016934378303329,2017-1-4,114.0,0.002563618727507877
1176.7,1167.7319993155393,50.496730520606256,1153.8655285711852,1181.7213475935375,0.0029907660000336,3.703129127781284e-05,0.0031942697778769,0.0031942697778769,2017-1-5,115.0,0.00938567467143503
1175.85,1181.5110049522943,51.76836158643004,1167.4710678844017,1195.6754447980284,0.0040885569408466,3.7083509268394495e-05,0.004377960220312,0.004377960220312,2017-1-6,116.0,0.0076213144254786425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-07,117.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-08,118.0,0.0
1178.5,1181.337644558921,52.46042327574762,1167.204600610255,1195.5968741650693,0.0046669596963226,3.759027828435757e-05,0.0042980455024261,0.0042980455024261,2017-1-9,119.0,-0.004814393802180961
1189.5,1184.2710962750125,64.82750520408511,1168.5679053457336,1200.129832890341,0.0048969845354367,4.62218168088109e-05,0.0045473516710018,0.0045473516710018,2017-1-10,120.0,-0.002407844343590204
1178.55,1195.6128884089164,77.12570804632183,1178.4916752710617,1212.9173988892644,0.0051390402765165,5.3951841477986045e-05,0.0052617592479903,0.0052617592479903,2017-1-11,121.0,0.004395883753667729
1205.05,1183.8012517936545,131.1414402567246,1161.5135361582095,1206.4037404279975,0.0044556885950144,9.357547480545018e-05,0.0031412575609355,0.0031412575609355,2017-1-12,122.0,-0.01447786552027197
1190.35,1211.3229995373977,159.416197641575,1186.7632807346529,1236.2566605704376,0.0052055927450294,0.0001086397927835,0.0056286500627139,0.0056286500627139,2017-1-13,123.0,0.017633084275628153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-14,124.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-15,125.0,0.0
1203.0,1195.9067279016413,171.3681336652867,1170.452743836459,1221.7678686886943,0.0046681462608824,0.0001198145141504,0.0042799736506834,0.0042799736506834,2017-1-16,126.0,-0.017619187245262014
1216.05,1208.1045987940329,188.9958891026608,1181.381980755556,1235.2717190380515,0.0042432242676913,0.0001294837192483,0.0049631162613275,0.0049631162613275,2017-1-17,127.0,0.005896319283756224
1214.75,1221.0496022369475,173.7028747876529,1195.4199440999494,1247.0834670617446,0.004111345945436,0.0001164970950088,0.00488971530824,0.00488971530824,2017-1-18,128.0,0.006533778385730327
1196.05,1219.6266292804592,192.2716292496808,1192.673221057646,1247.027971963278,0.0040145126819997,0.0001292508307886,0.0035882258071058,0.0035882258071058,2017-1-19,129.0,-0.005185924870917846
1200.55,1199.9573332037237,188.07566467403987,1173.3008154044824,1227.059191901386,0.0032668644318578,0.0001306088589705,0.0019625605717945,0.0019625605717945,2017-1-20,130.0,-0.019712076652697696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-21,131.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-22,132.0,0.0
1212.85,1203.516772936333,203.5105553785436,1175.7966376871136,1231.7173687638372,0.0024711781569555,0.0001404921753727,0.0021298623840016,0.0021298623840016,2017-1-23,133.0,0.0004936627348103295
1216.8,1215.4287014453953,196.36821194727364,1188.1928679616135,1243.1235921474322,0.0021261503445564,0.0001329178620693,0.0022309132649165,0.0022309132649165,2017-1-24,134.0,0.007695285537096086
1195.0,1219.5076957266244,233.57905726056515,1189.8250626419149,1249.73454018325,0.0022252594728997,0.0001570473844588,0.0036116381361612,0.0036116381361612,2017-1-25,135.0,0.001126971198721738
1189.7,1195.5351323728028,156.62942543707743,1171.19182689758,1220.250694764671,0.0004478095169897,0.0001095783796167,-0.0008711953579564,-0.0008711953579564,2017-1-26,136.0,-0.020508531988806977
1184.85,1189.4050806192834,136.07482127487205,1166.704241331021,1212.4309948983666,-0.0002478939066291,9.6182776135324e-05,-8.183699156180676e-06,-8.183699156180676e-06,2017-1-27,137.0,-0.004904709063463741
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-28,138.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-29,139.0,0.0
1192.8,1182.683241940966,125.16489805955104,1160.9058981865503,1204.7612982705732,-0.0018287192969861,8.94800531274891e-05,-0.0016433390869655,-0.0016433390869655,2017-1-30,140.0,-0.0038444365272256587
1212.8,1190.073859591982,149.40893571839464,1166.294842475298,1214.2096033821315,-0.0022854966532678,0.0001054886740995,-0.0021039917794412,-0.0021039917794412,2017-1-31,141.0,0.008481520840907142
1203.65,1211.5752925206975,163.1083232376522,1186.7349407101594,1236.7981668820917,-0.0010098181722481,0.0001111094964416,-0.000119981160814,-0.000119981160814,2017-2-1,142.0,0.0187385722361626
1221.95,1203.4221900456523,159.03889551846237,1178.8925586298467,1228.3273275937192,-0.000189265944708,0.0001098104004456,0.0007519028083214,0.0007519028083214,2017-2-2,143.0,-0.006584382935818089
1215.2,1222.609208551727,166.62943179732312,1197.5024802510736,1248.103190285849,0.0005394726066754,0.0001114685066858,0.0020214240660561,0.0020214240660561,2017-2-3,144.0,0.015162494336386723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-04,145.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-05,146.0,0.0
1226.75,1216.356355960611,162.7964958190078,1191.5388242515887,1241.554178505417,0.0009515766627805,0.0001100270584937,0.0002712104746025,0.0002712104746025,2017-2-6,147.0,-0.0060971103947720096
1231.0,1229.710749492594,166.60081968519685,1204.6050387636706,1255.201411495436,0.0024134905177044,0.000110165921753,0.0009650109492709,0.0009650109492709,2017-2-7,148.0,0.008472503802232745
1242.1,1236.0961926186503,130.7073926817302,1213.8384754763222,1258.6543696388846,0.004139880275102,8.554153493280713e-05,0.0033354597978653,0.0033354597978653,2017-2-8,149.0,0.001047319664830182
1236.8,1248.32890256447,133.07763879941527,1225.8701506174602,1271.0905652754034,0.0050148156867162,8.539422307099782e-05,0.0048241042233629,0.0048241042233629,2017-2-9,150.0,0.0048335942205534055
1228.3,1242.8392188136263,136.67878593134145,1220.0813801916188,1265.9095386618858,0.0048829388855322,8.848140296148411e-05,0.0048030604038289,0.0048030604038289,2017-2-10,151.0,-0.009321557700897598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-11,152.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-12,153.0,0.0
1222.25,1232.7512877382098,131.37780143480106,1210.437360415897,1255.3680352806227,0.003623941820573,8.644747010330431e-05,0.0032999864759781,0.0032999864759781,2017-2-13,154.0,-0.011836862992449904
1230.75,1224.8199941236426,95.41552555410514,1205.7853551206524,1244.0759892938572,0.0021026746767376,6.360052513709489e-05,0.0008947030746277,0.0008947030746277,2017-2-14,155.0,-0.008591767427457375
1224.4,1232.942392710677,92.03414623614302,1214.2454223421532,1251.8514685742398,0.0017813469109706,6.054109487174127e-05,0.0025029909214414,0.0025029909214414,2017-2-15,156.0,0.00481820505899444
1240.55,1225.0034480655024,82.4523356335859,1207.3017422914122,1242.8964089116985,0.0004928520626448,5.494351113268196e-05,0.0002435136953905,0.0002435136953905,2017-2-16,157.0,-0.006976799012313739
1241.95,1241.4532468507252,80.1484625554066,1223.9980389344494,1259.0919027640605,0.00072810193118,5.20023735203094e-05,0.0023202057596343,0.0023202057596343,2017-2-17,158.0,0.012531983341660946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-18,159.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-19,160.0,0.0
1237.3,1242.5335976832764,68.64416157130051,1226.3732198207074,1258.850956063593,0.0004699043305096,4.446084053445259e-05,0.001391241461234,0.001391241461234,2017-2-20,161.0,0.0003999783801882373
1233.2,1237.7629341129068,67.97342715322,1221.6816199136622,1254.000294086915,0.0003741486405131,4.436644047727616e-05,0.0005910683454495,0.0005910683454495,2017-2-21,162.0,-0.004229853457751842
1236.65,1233.4739111923598,56.43023283892454,1218.8154381675854,1248.262381496881,0.0002221141683098,3.708889136133481e-05,-0.0007791565901065,-0.0007791565901065,2017-2-22,163.0,-0.003700076316012657
1247.9,1237.6390890703558,66.5737058215737,1221.7234177917885,1253.7076081842356,0.0007998132619218,4.346155492738607e-05,6.112562046912365e-06,6.112562046912365e-06,2017-2-23,164.0,0.0025683004954031308
1253.65,1249.94784723285,63.77573995411782,1234.3679044527862,1265.6727722986989,0.0016410347246171,4.081904658240312e-05,0.0017789604264905,0.0017789604264905,2017-2-24,165.0,0.008222542615309192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-25,166.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-26,167.0,0.0
1257.2,1256.3634670259992,61.845775500171065,1241.019623154305,1271.8471879706472,0.0021644534168221,3.918058652017974e-05,0.0028357814275955,0.0028357814275955,2017-2-27,168.0,0.002953099164160866
1255.6,1260.0451689099812,54.84031598486408,1245.5924267493606,1274.6215818081648,0.0022630996738635,3.4539832018991195e-05,0.0023788951537601,0.0023788951537601,2017-2-28,169.0,0.0006653937114229347
1240.4,1258.6284617155188,73.97877915962539,1241.8539165202972,1275.57002336831,0.0024119637747044,4.66983916195962e-05,0.0028096402954596,0.0028096402954596,2017-3-1,170.0,-0.0035402746973409727
1238.1,1242.02465022996,46.08141438187787,1228.7722817391416,1255.3824452791948,0.0013097792889067,2.987162738733849e-05,2.9681784584124367e-06,2.9681784584124367e-06,2017-3-2,171.0,-0.014695631824829691
1226.5,1239.1240373841192,59.27720205522729,1224.101696726725,1254.2823110327026,0.0008271039367735,3.860555048947253e-05,-0.0003285102311833,-0.0003285102311833,2017-3-3,172.0,-0.003169897609207828
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-04,173.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-05,174.0,0.0
1230.95,1226.4153127345455,57.92391103753443,1211.5653579074344,1241.3994736751606,-6.904791313044889e-05,3.851007697588733e-05,-0.0009539199230753,-0.0009539199230753,2017-3-6,175.0,-0.010292733293207679
1216.65,1229.8830169528687,77.23962094468901,1212.746669554044,1247.197817717597,-0.0008667964150708,5.1062425077231416e-05,-0.0001821479299594,-0.0001821479299594,2017-3-7,176.0,0.003683892331495575
1209.2,1213.6609457089571,79.62312732424462,1196.2648275279312,1231.243482565174,-0.0024567906062078,5.405461011821342e-05,-0.0017853655880924,-0.0017853655880924,2017-3-8,177.0,-0.010876601284567133
1206.55,1204.3255655170765,67.20552788832752,1188.3370507253776,1220.4726465935862,-0.0040311234559409,4.633478198018668e-05,-0.0034810026021105,-0.0034810026021105,2017-3-9,178.0,-0.0036891711122704063
1202.65,1200.6968078455982,65.26542383979185,1184.9398579755457,1216.608211967998,-0.0048511807669817,4.526959617875652e-05,-0.0042394012688861,-0.0042394012688861,2017-3-10,179.0,0.001843632243109461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-11,180.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-12,181.0,0.0
1204.2,1196.472048231054,63.89971703173244,1180.8802925859245,1212.2155601383106,-0.0051369490449807,4.463588274576957e-05,-0.0049162823648389,-0.0049162823648389,2017-3-13,182.0,0.001624073632729317
1204.6,1198.5803427060257,63.90796600271396,1182.987451863498,1214.324742443603,-0.0046667142451207,4.448473770183406e-05,-0.0046303101626306,-0.0046303101626306,2017-3-14,183.0,0.006417498562486301
1198.8,1200.0882836535443,46.05856196709157,1186.8410326409005,1213.4445910324491,-0.0037454062314923,3.1979895363222285e-05,-0.0032428604628687,-0.0032428604628687,2017-3-15,184.0,0.004997225048957499
